0	0.00199634931050241	3
1	0.0047361040487885475	3
2	0.3793681561946869	5
3	0.008067316375672817	1
4	0.20103642344474792	4
5	0.07261653989553452	9
6	0.07028418779373169	1
7	0.03879275172948837	1
8	0.011490204371511936	2
9	0.00030345487175509334	0
10	0.018926307559013367	3
11	0.023057568818330765	7
12	0.0271016713231802	3
13	0.0090201236307621	4
14	0.006844831630587578	3
15	0.00207494106143713	6
16	0.00745481438934803	1
17	0.125106543302536	6
18	0.0006518952432088554	7
19	0.0032402989454567432	2
20	0.01736365631222725	9
21	0.06590785086154938	5
22	0.006255140993744135	9
23	0.009508006274700165	5
24	0.00555323576554656	8
25	0.021715572103857994	9
26	3.577859024517238e-05	7
27	0.003825266845524311	6
28	0.0010549902217462659	3
29	0.004547205287963152	1
30	0.16277489066123962	0
31	0.002691001631319523	8
32	0.34276965260505676	4
33	0.19087323546409607	3
34	0.003354787826538086	2
35	0.0026595506351441145	1
36	0.0035711643286049366	2
37	0.003802209161221981	7
38	0.04813546687364578	9
39	0.0022829235531389713	1
40	0.023229435086250305	2
41	0.6638890504837036	9
42	0.003225735854357481	1
43	0.007810569833964109	4
44	0.23291291296482086	3
45	0.007869340479373932	9
46	0.18213844299316406	2
47	0.026347525417804718	6
48	0.003279500873759389	2
49	0.0420655831694603	5
50	0.003533950773999095	1
51	0.012427411042153835	1
52	0.9068282246589661	9
53	0.9033857583999634	2
54	1.2574312686920166	3
55	1.2278828620910645	1
56	0.3392372727394104	0
57	0.0029721464961767197	2
58	0.006990133784711361	2
59	0.6098158359527588	2
60	0.004157372750341892	3
61	0.026736970990896225	2
62	0.011089622974395752	1
63	0.04287012666463852	8
64	0.039859965443611145	2
65	0.014611421152949333	8
66	0.0005224834894761443	6
67	0.01859848015010357	7
68	0.007750238291919231	8
69	0.961505651473999	5
70	0.03713952377438545	5
71	0.09657413512468338	3
72	0.02350660413503647	4
73	0.115716353058815	2
74	0.03718433529138565	1
75	0.03599730134010315	5
76	0.12077407538890839	2
77	0.05167779698967934	3
78	0.9266958236694336	2
79	0.5641152858734131	3
80	0.0003231424489058554	0
81	0.03355401009321213	0
82	0.41733938455581665	3
83	9.474475518800318e-05	4
84	0.03792782127857208	1
85	0.03135284408926964	3
86	0.006073111668229103	2
87	0.002567771589383483	3
88	0.21569067239761353	7
89	0.005553150549530983	8
90	0.03985685110092163	1
91	1.3258533477783203	3
92	0.005267610773444176	4
93	0.02469954453408718	4
94	0.06079869344830513	3
95	0.006480233743786812	3
96	0.009044686332345009	4
97	0.005949452985078096	7
98	0.004434689879417419	4
99	0.00886383093893528	1
100	0.00031294472864829004	5
101	0.004030496347695589	1
102	0.14987502992153168	2
103	0.05241372063755989	2
104	0.026493966579437256	3
105	0.035380326211452484	2
106	0.007019736338406801	8
107	0.0025939405895769596	6
108	0.003020013216882944	5
109	0.0005105859600007534	5
110	0.2408040165901184	3
111	0.044654324650764465	9
112	0.011552253738045692	3
113	0.006108357571065426	1
114	0.001442928216420114	4
115	0.008822361938655376	1
116	0.001064774114638567	4
117	0.015102542005479336	0
118	0.010076289996504784	5
119	0.03168099373579025	9
120	0.010455385781824589	5
121	0.09116177260875702	3
122	5.721536945202388e-05	7
123	0.2377757877111435	6
124	0.03256813436746597	8
125	0.42765921354293823	6
126	0.010080358944833279	2
127	0.0027917639818042517	4
128	0.002622106811031699	6
129	0.009294403716921806	2
130	0.00044484095997177064	4
131	0.0013460360933095217	8
132	0.0008948092581704259	4
133	0.016614411026239395	1
134	0.011060510762035847	5
135	0.0587463304400444	1
136	0.02445061318576336	9
137	0.11828988045454025	1
138	0.02043757028877735	2
139	0.02562480978667736	0
140	0.0037725416477769613	8
141	0.007008267566561699	3
142	0.03460187464952469	2
143	0.02378719486296177	2
144	0.8959875106811523	6
145	1.428417682647705	3
146	0.0015583435306325555	4
147	0.13345776498317719	2
148	0.17799651622772217	5
149	0.00010027129610534757	1
150	0.6108303666114807	6
151	0.12678079307079315	1
152	0.046045832335948944	9
153	0.034500472247600555	9
154	0.1839965283870697	5
155	0.010519403032958508	2
156	0.0005036275251768529	1
157	0.05469983071088791	4
158	0.495246022939682	1
159	0.24438105523586273	1
160	0.0030857387464493513	1
161	0.209400936961174	2
162	0.23922783136367798	9
163	0.20932824909687042	0
164	0.015112683176994324	3
165	0.2567925453186035	3
166	0.1185447946190834	2
167	0.0020700101740658283	2
168	0.03796447440981865	2
169	7.653168722754344e-05	4
170	0.008042929694056511	0
171	0.005383706651628017	9
172	0.018631983548402786	9
173	0.008719038218259811	7
174	0.003800805890932679	9
175	0.006897631101310253	1
176	0.0015155556611716747	5
177	0.001326888450421393	2
178	0.002480973955243826	5
179	0.16118691861629486	9
180	0.06244337931275368	1
181	0.007121355272829533	3
182	0.023611094802618027	0
183	0.004884574096649885	5
184	0.004097972065210342	2
185	0.002569576958194375	6
186	0.011920747347176075	3
187	0.000573180615901947	4
188	0.0704067125916481	9
189	0.004312356933951378	6
190	0.007248883135616779	2
191	0.0026899888180196285	7
192	0.00366639019921422	6
193	0.021154172718524933	1
194	0.02422388456761837	9
195	0.005866121035069227	2
196	0.008959231898188591	2
197	0.0930575430393219	1
198	0.002714757341891527	0
199	0.022319160401821136	2
200	0.8444418907165527	4
201	0.2860470414161682	4
202	0.021703224629163742	0
203	0.003947003744542599	0
204	0.019515175372362137	9
205	0.014194894582033157	2
206	0.6342013478279114	9
207	0.019617758691310883	3
208	0.06485998630523682	0
209	0.00010874697181861848	8
210	0.1397136151790619	4
211	0.003262848127633333	1
212	0.03829331323504448	3
213	0.004083139356225729	2
214	0.03586670011281967	5
215	0.0011530729243531823	0
216	0.0035265705082565546	1
217	0.03532004728913307	2
218	0.0029393048025667667	3
219	0.002771304454654455	6
220	0.0024928771890699863	5
221	0.405903697013855	3
222	0.000884396955370903	3
